date,ssr,ssr_se,cty
25/02/1998,5.39,0.05,US
26/02/1998,5.41,0.05,US
27/02/1998,5.42,0.05,US
02/03/1998,5.44,0.05,US
03/03/1998,5.45,0.05,US
04/03/1998,5.45,0.05,US
05/03/1998,5.43,0.05,US
06/03/1998,5.42,0.05,US
09/03/1998,5.4,0.05,US
10/03/1998,5.39,0.05,US
11/03/1998,5.37,0.05,US
12/03/1998,5.35,0.05,US
13/03/1998,5.34,0.05,US
16/03/1998,5.34,0.05,US
17/03/1998,5.36,0.05,US
18/03/1998,5.37,0.05,US
19/03/1998,5.37,0.05,US
20/03/1998,5.37,0.05,US
23/03/1998,5.37,0.05,US
24/03/1998,5.37,0.05,US
25/03/1998,5.39,0.05,US
26/03/1998,5.44,0.05,US
27/03/1998,5.46,0.05,US
30/03/1998,5.47,0.05,US
31/03/1998,5.45,0.05,US
01/04/1998,5.42,0.05,US
02/04/1998,5.38,0.05,US
03/04/1998,5.34,0.05,US
06/04/1998,5.34,0.05,US
07/04/1998,5.32,0.05,US
08/04/1998,5.34,0.05,US
09/04/1998,5.35,0.05,US
10/04/1998,5.36,0.05,US
13/04/1998,5.4,0.05,US
14/04/1998,5.4,0.05,US
15/04/1998,5.38,0.05,US
16/04/1998,5.36,0.05,US
17/04/1998,5.36,0.05,US
20/04/1998,5.37,0.05,US
21/04/1998,5.38,0.05,US
22/04/1998,5.39,0.05,US
23/04/1998,5.4,0.05,US
24/04/1998,5.39,0.05,US
27/04/1998,5.43,0.05,US
28/04/1998,5.44,0.05,US
29/04/1998,5.45,0.05,US
30/04/1998,5.4,0.05,US
01/05/1998,5.37,0.05,US
04/05/1998,5.36,0.05,US
05/05/1998,5.37,0.05,US
06/05/1998,5.37,0.05,US
07/05/1998,5.38,0.05,US
08/05/1998,5.39,0.05,US
11/05/1998,5.42,0.05,US
12/05/1998,5.42,0.05,US
13/05/1998,5.41,0.05,US
14/05/1998,5.43,0.05,US
15/05/1998,5.44,0.05,US
18/05/1998,5.42,0.05,US
19/05/1998,5.42,0.05,US
20/05/1998,5.42,0.05,US
21/05/1998,5.44,0.05,US
22/05/1998,5.45,0.05,US
25/05/1998,5.46,0.05,US
26/05/1998,5.43,0.05,US
27/05/1998,5.43,0.05,US
28/05/1998,5.41,0.05,US
29/05/1998,5.4,0.05,US
01/06/1998,5.38,0.05,US
02/06/1998,5.4,0.05,US
03/06/1998,5.4,0.05,US
04/06/1998,5.41,0.05,US
05/06/1998,5.42,0.05,US
08/06/1998,5.44,0.05,US
09/06/1998,5.44,0.05,US
10/06/1998,5.43,0.05,US
11/06/1998,5.39,0.05,US
12/06/1998,5.37,0.05,US
15/06/1998,5.33,0.05,US
16/06/1998,5.36,0.05,US
17/06/1998,5.4,0.05,US
18/06/1998,5.41,0.05,US
19/06/1998,5.4,0.05,US
22/06/1998,5.4,0.05,US
23/06/1998,5.41,0.05,US
24/06/1998,5.4,0.05,US
25/06/1998,5.4,0.05,US
26/06/1998,5.4,0.05,US
29/06/1998,5.4,0.05,US
30/06/1998,5.4,0.05,US
01/07/1998,5.38,0.05,US
02/07/1998,5.35,0.05,US
03/07/1998,5.34,0.05,US
06/07/1998,5.34,0.05,US
07/07/1998,5.36,0.05,US
08/07/1998,5.37,0.05,US
09/07/1998,5.37,0.05,US
10/07/1998,5.37,0.05,US
13/07/1998,5.38,0.05,US
14/07/1998,5.4,0.05,US
15/07/1998,5.41,0.05,US
16/07/1998,5.43,0.05,US
17/07/1998,5.44,0.05,US
20/07/1998,5.44,0.05,US
21/07/1998,5.42,0.05,US
22/07/1998,5.42,0.05,US
23/07/1998,5.41,0.05,US
24/07/1998,5.41,0.05,US
27/07/1998,5.41,0.05,US
28/07/1998,5.4,0.05,US
29/07/1998,5.4,0.05,US
30/07/1998,5.4,0.05,US
31/07/1998,5.39,0.05,US
03/08/1998,5.38,0.05,US
04/08/1998,5.36,0.05,US
05/08/1998,5.35,0.05,US
06/08/1998,5.33,0.05,US
07/08/1998,5.29,0.05,US
10/08/1998,5.28,0.05,US
11/08/1998,5.27,0.05,US
12/08/1998,5.26,0.05,US
13/08/1998,5.27,0.05,US
14/08/1998,5.26,0.05,US
17/08/1998,5.27,0.05,US
18/08/1998,5.28,0.05,US
19/08/1998,5.27,0.05,US
20/08/1998,5.27,0.05,US
21/08/1998,5.23,0.05,US
24/08/1998,5.21,0.05,US
25/08/1998,5.18,0.05,US
26/08/1998,5.15,0.05,US
27/08/1998,5.07,0.05,US
28/08/1998,5.03,0.05,US
31/08/1998,4.98,0.05,US
01/09/1998,5,0.05,US
02/09/1998,5.02,0.05,US
03/09/1998,5.02,0.05,US
04/09/1998,5.02,0.05,US
07/09/1998,5.03,0.05,US
08/09/1998,5.04,0.05,US
09/09/1998,4.99,0.05,US
10/09/1998,4.88,0.05,US
11/09/1998,4.87,0.05,US
14/09/1998,4.88,0.05,US
15/09/1998,4.87,0.05,US
16/09/1998,4.88,0.05,US
17/09/1998,4.86,0.05,US
18/09/1998,4.81,0.05,US
21/09/1998,4.81,0.05,US
22/09/1998,4.84,0.05,US
23/09/1998,4.79,0.05,US
24/09/1998,4.72,0.05,US
25/09/1998,4.62,0.05,US
28/09/1998,4.59,0.05,US
29/09/1998,4.57,0.05,US
30/09/1998,4.48,0.05,US
01/10/1998,4.37,0.05,US
02/10/1998,4.32,0.05,US
05/10/1998,4.26,0.05,US
06/10/1998,4.27,0.05,US
07/10/1998,4.3,0.05,US
08/10/1998,4.3,0.05,US
09/10/1998,4.32,0.05,US
12/10/1998,4.33,0.05,US
13/10/1998,4.34,0.05,US
14/10/1998,4.35,0.05,US
15/10/1998,4.22,0.05,US
16/10/1998,4.11,0.05,US
19/10/1998,4.1,0.05,US
20/10/1998,4.12,0.05,US
21/10/1998,4.15,0.05,US
22/10/1998,4.18,0.05,US
23/10/1998,4.2,0.05,US
26/10/1998,4.24,0.05,US
27/10/1998,4.22,0.05,US
28/10/1998,4.22,0.05,US
29/10/1998,4.21,0.05,US
30/10/1998,4.26,0.05,US
02/11/1998,4.37,0.05,US
03/11/1998,4.42,0.05,US
04/11/1998,4.51,0.05,US
05/11/1998,4.57,0.05,US
06/11/1998,4.65,0.05,US
09/11/1998,4.68,0.05,US
10/11/1998,4.65,0.05,US
11/11/1998,4.64,0.05,US
12/11/1998,4.6,0.05,US
13/11/1998,4.58,0.05,US
16/11/1998,4.59,0.05,US
17/11/1998,4.56,0.05,US
18/11/1998,4.56,0.05,US
19/11/1998,4.58,0.05,US
20/11/1998,4.58,0.05,US
23/11/1998,4.6,0.05,US
24/11/1998,4.61,0.05,US
25/11/1998,4.61,0.05,US
26/11/1998,4.61,0.05,US
27/11/1998,4.6,0.05,US
30/11/1998,4.56,0.05,US
01/12/1998,4.51,0.05,US
02/12/1998,4.47,0.05,US
03/12/1998,4.43,0.05,US
04/12/1998,4.46,0.05,US
07/12/1998,4.51,0.05,US
08/12/1998,4.5,0.05,US
09/12/1998,4.48,0.05,US
10/12/1998,4.48,0.05,US
11/12/1998,4.49,0.05,US
14/12/1998,4.49,0.05,US
15/12/1998,4.5,0.05,US
16/12/1998,4.45,0.05,US
17/12/1998,4.46,0.05,US
18/12/1998,4.48,0.05,US
21/12/1998,4.53,0.05,US
22/12/1998,4.56,0.05,US
23/12/1998,4.63,0.05,US
24/12/1998,4.67,0.05,US
25/12/1998,4.7,0.05,US
28/12/1998,4.67,0.05,US
29/12/1998,4.65,0.05,US
30/12/1998,4.62,0.05,US
31/12/1998,4.55,0.05,US
01/01/1999,4.52,0.05,US
04/01/1999,4.52,0.05,US
05/01/1999,4.54,0.05,US
06/01/1999,4.51,0.05,US
07/01/1999,4.51,0.05,US
08/01/1999,4.55,0.05,US
11/01/1999,4.59,0.05,US
12/01/1999,4.57,0.05,US
13/01/1999,4.53,0.05,US
14/01/1999,4.49,0.05,US
15/01/1999,4.49,0.05,US
18/01/1999,4.49,0.05,US
19/01/1999,4.5,0.05,US
20/01/1999,4.5,0.05,US
21/01/1999,4.49,0.05,US
22/01/1999,4.47,0.05,US
25/01/1999,4.47,0.05,US
26/01/1999,4.47,0.05,US
27/01/1999,4.48,0.05,US
28/01/1999,4.49,0.05,US
29/01/1999,4.49,0.05,US
01/02/1999,4.53,0.05,US
02/02/1999,4.58,0.05,US
03/02/1999,4.6,0.05,US
04/02/1999,4.63,0.05,US
05/02/1999,4.67,0.05,US
08/02/1999,4.68,0.05,US
09/02/1999,4.67,0.05,US
10/02/1999,4.66,0.05,US
11/02/1999,4.67,0.05,US
12/02/1999,4.7,0.05,US
15/02/1999,4.72,0.05,US
16/02/1999,4.73,0.05,US
17/02/1999,4.72,0.05,US
18/02/1999,4.73,0.05,US
19/02/1999,4.74,0.05,US
22/02/1999,4.73,0.05,US
23/02/1999,4.76,0.05,US
24/02/1999,4.8,0.05,US
25/02/1999,4.87,0.05,US
26/02/1999,4.89,0.05,US
01/03/1999,4.93,0.05,US
02/03/1999,4.92,0.05,US
03/03/1999,4.93,0.05,US
04/03/1999,4.94,0.05,US
05/03/1999,4.91,0.05,US
08/03/1999,4.9,0.05,US
09/03/1999,4.84,0.05,US
10/03/1999,4.82,0.05,US
11/03/1999,4.82,0.05,US
12/03/1999,4.79,0.05,US
15/03/1999,4.77,0.05,US
16/03/1999,4.75,0.05,US
17/03/1999,4.74,0.05,US
18/03/1999,4.72,0.05,US
19/03/1999,4.73,0.05,US
22/03/1999,4.75,0.05,US
23/03/1999,4.74,0.05,US
24/03/1999,4.73,0.05,US
25/03/1999,4.75,0.05,US
26/03/1999,4.73,0.05,US
29/03/1999,4.74,0.05,US
30/03/1999,4.72,0.05,US
31/03/1999,4.73,0.05,US
01/04/1999,4.74,0.05,US
02/04/1999,4.71,0.05,US
05/04/1999,4.7,0.05,US
06/04/1999,4.67,0.05,US
07/04/1999,4.66,0.05,US
08/04/1999,4.61,0.05,US
09/04/1999,4.58,0.05,US
12/04/1999,4.58,0.05,US
13/04/1999,4.58,0.05,US
14/04/1999,4.59,0.05,US
15/04/1999,4.6,0.05,US
16/04/1999,4.62,0.05,US
19/04/1999,4.62,0.05,US
20/04/1999,4.63,0.05,US
21/04/1999,4.66,0.05,US
22/04/1999,4.68,0.05,US
23/04/1999,4.68,0.05,US
26/04/1999,4.69,0.05,US
27/04/1999,4.68,0.05,US
28/04/1999,4.7,0.05,US
29/04/1999,4.68,0.05,US
30/04/1999,4.72,0.05,US
03/05/1999,4.74,0.05,US
04/05/1999,4.77,0.05,US
05/05/1999,4.78,0.05,US
06/05/1999,4.81,0.05,US
07/05/1999,4.82,0.05,US
10/05/1999,4.81,0.05,US
11/05/1999,4.82,0.05,US
12/05/1999,4.82,0.05,US
13/05/1999,4.8,0.05,US
14/05/1999,4.85,0.05,US
17/05/1999,4.88,0.05,US
18/05/1999,4.91,0.05,US
19/05/1999,4.91,0.05,US
20/05/1999,4.91,0.05,US
21/05/1999,4.88,0.05,US
24/05/1999,4.87,0.05,US
25/05/1999,4.87,0.05,US
26/05/1999,4.89,0.05,US
27/05/1999,4.93,0.05,US
28/05/1999,4.96,0.05,US
31/05/1999,4.97,0.05,US
01/06/1999,5.03,0.05,US
02/06/1999,5.06,0.05,US
03/06/1999,5.07,0.05,US
04/06/1999,5.08,0.05,US
07/06/1999,5.08,0.05,US
08/06/1999,5.09,0.05,US
09/06/1999,5.1,0.05,US
10/06/1999,5.13,0.05,US
11/06/1999,5.17,0.05,US
14/06/1999,5.16,0.05,US
15/06/1999,5.18,0.05,US
16/06/1999,5.14,0.05,US
17/06/1999,5.09,0.05,US
18/06/1999,5.09,0.05,US
21/06/1999,5.11,0.05,US
22/06/1999,5.14,0.05,US
23/06/1999,5.17,0.05,US
24/06/1999,5.19,0.05,US
25/06/1999,5.21,0.05,US
28/06/1999,5.2,0.05,US
29/06/1999,5.19,0.05,US
30/06/1999,5.14,0.05,US
01/07/1999,5.11,0.05,US
02/07/1999,5.11,0.05,US
05/07/1999,5.11,0.05,US
06/07/1999,5.11,0.05,US
07/07/1999,5.11,0.05,US
08/07/1999,5.1,0.05,US
09/07/1999,5.1,0.05,US
12/07/1999,5.08,0.05,US
13/07/1999,5.05,0.05,US
14/07/1999,5.05,0.05,US
15/07/1999,5.06,0.05,US
16/07/1999,5.03,0.05,US
19/07/1999,5.03,0.05,US
20/07/1999,5,0.05,US
21/07/1999,4.98,0.05,US
22/07/1999,5.01,0.05,US
23/07/1999,5.04,0.05,US
26/07/1999,5.07,0.05,US
27/07/1999,5.09,0.05,US
28/07/1999,5.09,0.05,US
29/07/1999,5.14,0.05,US
30/07/1999,5.17,0.05,US
02/08/1999,5.2,0.05,US
03/08/1999,5.22,0.05,US
04/08/1999,5.2,0.05,US
05/08/1999,5.16,0.05,US
06/08/1999,5.21,0.05,US
09/08/1999,5.29,0.05,US
10/08/1999,5.33,0.05,US
11/08/1999,5.32,0.05,US
12/08/1999,5.31,0.05,US
13/08/1999,5.28,0.05,US
16/08/1999,5.26,0.05,US
17/08/1999,5.25,0.05,US
18/08/1999,5.21,0.05,US
19/08/1999,5.2,0.05,US
20/08/1999,5.2,0.05,US
23/08/1999,5.21,0.05,US
24/08/1999,5.19,0.05,US
25/08/1999,5.16,0.05,US
26/08/1999,5.17,0.05,US
27/08/1999,5.22,0.05,US
30/08/1999,5.28,0.05,US
31/08/1999,5.32,0.05,US
01/09/1999,5.34,0.05,US
02/09/1999,5.35,0.05,US
03/09/1999,5.32,0.05,US
06/09/1999,5.3,0.05,US
07/09/1999,5.29,0.05,US
08/09/1999,5.28,0.05,US
09/09/1999,5.29,0.05,US
10/09/1999,5.26,0.05,US
13/09/1999,5.25,0.05,US
14/09/1999,5.26,0.05,US
15/09/1999,5.23,0.05,US
16/09/1999,5.21,0.05,US
17/09/1999,5.18,0.05,US
20/09/1999,5.19,0.05,US
21/09/1999,5.2,0.05,US
22/09/1999,5.2,0.05,US
23/09/1999,5.17,0.05,US
24/09/1999,5.16,0.05,US
27/09/1999,5.17,0.05,US
28/09/1999,5.19,0.05,US
29/09/1999,5.21,0.05,US
30/09/1999,5.21,0.05,US
01/10/1999,5.24,0.05,US
04/10/1999,5.26,0.05,US
05/10/1999,5.3,0.05,US
06/10/1999,5.32,0.05,US
07/10/1999,5.34,0.05,US
08/10/1999,5.34,0.05,US
11/10/1999,5.34,0.05,US
12/10/1999,5.35,0.05,US
13/10/1999,5.39,0.05,US
14/10/1999,5.44,0.05,US
15/10/1999,5.43,0.05,US
18/10/1999,5.46,0.05,US
19/10/1999,5.47,0.05,US
20/10/1999,5.47,0.05,US
21/10/1999,5.48,0.05,US
22/10/1999,5.48,0.05,US
25/10/1999,5.5,0.05,US
26/10/1999,5.52,0.05,US
27/10/1999,5.5,0.05,US
28/10/1999,5.48,0.05,US
29/10/1999,5.44,0.05,US
01/11/1999,5.42,0.05,US
02/11/1999,5.41,0.05,US
03/11/1999,5.4,0.05,US
04/11/1999,5.38,0.05,US
05/11/1999,5.37,0.05,US
08/11/1999,5.38,0.05,US
09/11/1999,5.39,0.05,US
10/11/1999,5.43,0.05,US
11/11/1999,5.44,0.05,US
12/11/1999,5.46,0.05,US
15/11/1999,5.47,0.05,US
16/11/1999,5.5,0.05,US
17/11/1999,5.53,0.05,US
18/11/1999,5.55,0.05,US
19/11/1999,5.56,0.05,US
22/11/1999,5.59,0.05,US
23/11/1999,5.6,0.05,US
24/11/1999,5.62,0.05,US
25/11/1999,5.62,0.05,US
26/11/1999,5.64,0.05,US
29/11/1999,5.67,0.05,US
30/11/1999,5.68,0.05,US
01/12/1999,5.68,0.05,US
02/12/1999,5.69,0.05,US
03/12/1999,5.67,0.05,US
06/12/1999,5.65,0.05,US
07/12/1999,5.63,0.05,US
08/12/1999,5.64,0.05,US
09/12/1999,5.64,0.05,US
10/12/1999,5.63,0.05,US
13/12/1999,5.66,0.05,US
14/12/1999,5.71,0.05,US
15/12/1999,5.74,0.05,US
16/12/1999,5.8,0.05,US
17/12/1999,5.84,0.05,US
20/12/1999,5.89,0.05,US
21/12/1999,5.93,0.05,US
22/12/1999,5.94,0.05,US
23/12/1999,5.94,0.05,US
24/12/1999,5.94,0.05,US
27/12/1999,5.92,0.05,US
28/12/1999,5.9,0.05,US
29/12/1999,5.86,0.05,US
30/12/1999,5.83,0.05,US
31/12/1999,5.86,0.05,US
03/01/2000,5.94,0.05,US
04/01/2000,5.94,0.05,US
05/01/2000,5.96,0.05,US
06/01/2000,5.95,0.05,US
07/01/2000,5.94,0.05,US
10/01/2000,5.94,0.05,US
11/01/2000,5.97,0.05,US
12/01/2000,6,0.05,US
13/01/2000,6.02,0.05,US
14/01/2000,6.01,0.05,US
17/01/2000,6,0.05,US
18/01/2000,6.04,0.05,US
19/01/2000,6.04,0.05,US
20/01/2000,6.05,0.05,US
21/01/2000,6.05,0.05,US
24/01/2000,6.04,0.05,US
25/01/2000,6.04,0.05,US
26/01/2000,6.04,0.05,US
27/01/2000,6.08,0.05,US
28/01/2000,6.12,0.05,US
31/01/2000,6.18,0.05,US
01/02/2000,6.22,0.05,US
02/02/2000,6.23,0.05,US
03/02/2000,6.22,0.05,US
04/02/2000,6.27,0.05,US
07/02/2000,6.34,0.05,US
08/02/2000,6.35,0.05,US
09/02/2000,6.33,0.05,US
10/02/2000,6.33,0.05,US
11/02/2000,6.32,0.05,US
14/02/2000,6.3,0.05,US
15/02/2000,6.29,0.05,US
16/02/2000,6.28,0.05,US
17/02/2000,6.3,0.05,US
18/02/2000,6.3,0.05,US
21/02/2000,6.3,0.05,US
22/02/2000,6.27,0.05,US
23/02/2000,6.28,0.05,US
24/02/2000,6.28,0.05,US
25/02/2000,6.24,0.05,US
28/02/2000,6.27,0.05,US
29/02/2000,6.27,0.05,US
01/03/2000,6.27,0.05,US
02/03/2000,6.27,0.05,US
03/03/2000,6.29,0.05,US
06/03/2000,6.3,0.05,US
07/03/2000,6.29,0.05,US
08/03/2000,6.29,0.05,US
09/03/2000,6.29,0.05,US
10/03/2000,6.32,0.05,US
13/03/2000,6.33,0.05,US
14/03/2000,6.32,0.05,US
15/03/2000,6.32,0.05,US
16/03/2000,6.32,0.05,US
17/03/2000,6.34,0.05,US
20/03/2000,6.38,0.05,US
21/03/2000,6.38,0.05,US
22/03/2000,6.38,0.05,US
23/03/2000,6.39,0.05,US
24/03/2000,6.45,0.05,US
27/03/2000,6.48,0.05,US
28/03/2000,6.48,0.05,US
29/03/2000,6.49,0.05,US
30/03/2000,6.47,0.05,US
31/03/2000,6.46,0.05,US
03/04/2000,6.44,0.05,US
04/04/2000,6.4,0.05,US
05/04/2000,6.37,0.05,US
06/04/2000,6.38,0.05,US
07/04/2000,6.39,0.05,US
10/04/2000,6.36,0.05,US
11/04/2000,6.38,0.05,US
12/04/2000,6.39,0.05,US
13/04/2000,6.39,0.05,US
14/04/2000,6.36,0.05,US
17/04/2000,6.38,0.05,US
18/04/2000,6.38,0.05,US
19/04/2000,6.36,0.05,US
20/04/2000,6.36,0.05,US
21/04/2000,6.36,0.05,US
24/04/2000,6.34,0.05,US
25/04/2000,6.36,0.05,US
26/04/2000,6.37,0.05,US
27/04/2000,6.41,0.05,US
28/04/2000,6.47,0.05,US
01/05/2000,6.54,0.05,US
02/05/2000,6.57,0.05,US
03/05/2000,6.61,0.05,US
04/05/2000,6.64,0.05,US
05/05/2000,6.71,0.05,US
08/05/2000,6.78,0.05,US
09/05/2000,6.81,0.05,US
10/05/2000,6.79,0.05,US
11/05/2000,6.77,0.05,US
12/05/2000,6.81,0.05,US
15/05/2000,6.83,0.05,US
16/05/2000,6.84,0.05,US
17/05/2000,6.84,0.05,US
18/05/2000,6.83,0.05,US
19/05/2000,6.82,0.05,US
22/05/2000,6.8,0.05,US
23/05/2000,6.76,0.05,US
24/05/2000,6.74,0.05,US
25/05/2000,6.71,0.05,US
26/05/2000,6.69,0.05,US
29/05/2000,6.69,0.05,US
30/05/2000,6.69,0.05,US
31/05/2000,6.64,0.05,US
01/06/2000,6.59,0.05,US
02/06/2000,6.57,0.05,US
05/06/2000,6.54,0.05,US
06/06/2000,6.54,0.05,US
07/06/2000,6.53,0.05,US
08/06/2000,6.54,0.05,US
09/06/2000,6.55,0.05,US
12/06/2000,6.55,0.05,US
13/06/2000,6.53,0.05,US
14/06/2000,6.49,0.05,US
15/06/2000,6.48,0.05,US
16/06/2000,6.45,0.05,US
19/06/2000,6.43,0.05,US
20/06/2000,6.42,0.05,US
21/06/2000,6.45,0.05,US
22/06/2000,6.45,0.05,US
23/06/2000,6.49,0.05,US
26/06/2000,6.48,0.05,US
27/06/2000,6.47,0.05,US
28/06/2000,6.47,0.05,US
29/06/2000,6.46,0.05,US
30/06/2000,6.45,0.05,US
03/07/2000,6.43,0.05,US
04/07/2000,6.43,0.05,US
05/07/2000,6.42,0.05,US
06/07/2000,6.44,0.05,US
07/07/2000,6.44,0.05,US
10/07/2000,6.45,0.05,US
11/07/2000,6.47,0.05,US
12/07/2000,6.49,0.05,US
13/07/2000,6.48,0.05,US
14/07/2000,6.52,0.05,US
17/07/2000,6.55,0.05,US
18/07/2000,6.56,0.05,US
19/07/2000,6.58,0.05,US
20/07/2000,6.54,0.05,US
21/07/2000,6.51,0.05,US
24/07/2000,6.5,0.05,US
25/07/2000,6.49,0.05,US
26/07/2000,6.49,0.05,US
27/07/2000,6.48,0.05,US
28/07/2000,6.49,0.05,US
31/07/2000,6.51,0.05,US
01/08/2000,6.5,0.05,US
02/08/2000,6.49,0.05,US
03/08/2000,6.49,0.05,US
04/08/2000,6.46,0.05,US
07/08/2000,6.46,0.05,US
08/08/2000,6.45,0.05,US
09/08/2000,6.45,0.05,US
10/08/2000,6.44,0.05,US
11/08/2000,6.47,0.05,US
14/08/2000,6.49,0.05,US
15/08/2000,6.51,0.05,US
16/08/2000,6.53,0.05,US
17/08/2000,6.54,0.05,US
18/08/2000,6.55,0.05,US
21/08/2000,6.56,0.05,US
22/08/2000,6.56,0.05,US
23/08/2000,6.54,0.05,US
24/08/2000,6.52,0.05,US
25/08/2000,6.52,0.05,US
28/08/2000,6.54,0.05,US
29/08/2000,6.56,0.05,US
30/08/2000,6.56,0.05,US
31/08/2000,6.55,0.05,US
01/09/2000,6.5,0.05,US
04/09/2000,6.48,0.05,US
05/09/2000,6.46,0.05,US
06/09/2000,6.46,0.05,US
07/09/2000,6.45,0.05,US
08/09/2000,6.44,0.05,US
11/09/2000,6.44,0.05,US
12/09/2000,6.43,0.05,US
13/09/2000,6.4,0.05,US
14/09/2000,6.4,0.05,US
15/09/2000,6.39,0.05,US
18/09/2000,6.36,0.05,US
19/09/2000,6.36,0.05,US
20/09/2000,6.36,0.05,US
21/09/2000,6.34,0.05,US
22/09/2000,6.34,0.05,US
25/09/2000,6.34,0.05,US
26/09/2000,6.33,0.05,US
27/09/2000,6.34,0.05,US
28/09/2000,6.35,0.05,US
29/09/2000,6.35,0.05,US
02/10/2000,6.35,0.05,US
03/10/2000,6.35,0.05,US
04/10/2000,6.35,0.05,US
05/10/2000,6.36,0.05,US
06/10/2000,6.36,0.05,US
09/10/2000,6.36,0.05,US
10/10/2000,6.34,0.05,US
11/10/2000,6.33,0.05,US
12/10/2000,6.27,0.05,US
13/10/2000,6.25,0.05,US
16/10/2000,6.26,0.05,US
17/10/2000,6.25,0.05,US
18/10/2000,6.24,0.05,US
19/10/2000,6.25,0.05,US
20/10/2000,6.26,0.05,US
23/10/2000,6.26,0.05,US
24/10/2000,6.28,0.05,US
25/10/2000,6.32,0.05,US
26/10/2000,6.34,0.05,US
27/10/2000,6.36,0.05,US
30/10/2000,6.38,0.05,US
31/10/2000,6.4,0.05,US
01/11/2000,6.39,0.05,US
02/11/2000,6.38,0.05,US
03/11/2000,6.4,0.05,US
06/11/2000,6.41,0.05,US
07/11/2000,6.42,0.05,US
08/11/2000,6.42,0.05,US
09/11/2000,6.41,0.05,US
10/11/2000,6.38,0.05,US
13/11/2000,6.37,0.05,US
14/11/2000,6.36,0.05,US
15/11/2000,6.35,0.05,US
16/11/2000,6.33,0.05,US
17/11/2000,6.32,0.05,US
20/11/2000,6.32,0.05,US
21/11/2000,6.3,0.05,US
22/11/2000,6.29,0.05,US
23/11/2000,6.28,0.05,US
24/11/2000,6.3,0.05,US
27/11/2000,6.3,0.05,US
28/11/2000,6.27,0.05,US
29/11/2000,6.22,0.05,US
30/11/2000,6.17,0.05,US
01/12/2000,6.14,0.05,US
04/12/2000,6.12,0.05,US
05/12/2000,6.05,0.05,US
06/12/2000,5.99,0.05,US
07/12/2000,5.96,0.05,US
08/12/2000,5.94,0.05,US
11/12/2000,5.97,0.05,US
12/12/2000,5.97,0.05,US
13/12/2000,5.94,0.05,US
14/12/2000,5.91,0.05,US
15/12/2000,5.89,0.05,US
18/12/2000,5.84,0.05,US
19/12/2000,5.81,0.05,US
20/12/2000,5.67,0.05,US
21/12/2000,5.59,0.05,US
22/12/2000,5.49,0.05,US
25/12/2000,5.43,0.05,US
26/12/2000,5.5,0.05,US
27/12/2000,5.52,0.05,US
28/12/2000,5.57,0.05,US
29/12/2000,5.57,0.05,US
01/01/2001,5.58,0.05,US
02/01/2001,5.5,0.05,US
03/01/2001,5.45,0.05,US
04/01/2001,5.31,0.05,US
05/01/2001,5.11,0.05,US
08/01/2001,5.02,0.05,US
09/01/2001,4.98,0.05,US
10/01/2001,5.01,0.05,US
11/01/2001,5.01,0.05,US
12/01/2001,5.07,0.05,US
15/01/2001,5.1,0.05,US
16/01/2001,5.11,0.05,US
17/01/2001,5.09,0.05,US
18/01/2001,5.02,0.05,US
19/01/2001,4.98,0.05,US
22/01/2001,4.97,0.05,US
23/01/2001,5,0.05,US
24/01/2001,5.01,0.05,US
25/01/2001,5,0.05,US
26/01/2001,4.97,0.05,US
29/01/2001,4.95,0.05,US
30/01/2001,4.88,0.05,US
31/01/2001,4.8,0.05,US
01/02/2001,4.76,0.05,US
02/02/2001,4.76,0.05,US
05/02/2001,4.77,0.05,US
06/02/2001,4.78,0.05,US
07/02/2001,4.79,0.05,US
08/02/2001,4.79,0.05,US
09/02/2001,4.76,0.05,US
12/02/2001,4.76,0.05,US
13/02/2001,4.76,0.05,US
14/02/2001,4.82,0.05,US
15/02/2001,4.85,0.05,US
16/02/2001,4.83,0.05,US
19/02/2001,4.82,0.05,US
20/02/2001,4.8,0.05,US
21/02/2001,4.8,0.05,US
22/02/2001,4.79,0.05,US
23/02/2001,4.72,0.05,US
26/02/2001,4.65,0.05,US
27/02/2001,4.6,0.05,US
28/02/2001,4.58,0.05,US
01/03/2001,4.56,0.05,US
02/03/2001,4.56,0.05,US
05/03/2001,4.58,0.05,US
06/03/2001,4.58,0.05,US
07/03/2001,4.54,0.05,US
08/03/2001,4.53,0.05,US
09/03/2001,4.54,0.05,US
12/03/2001,4.52,0.05,US
13/03/2001,4.53,0.05,US
14/03/2001,4.45,0.05,US
15/03/2001,4.38,0.05,US
16/03/2001,4.32,0.05,US
19/03/2001,4.31,0.05,US
20/03/2001,4.28,0.05,US
21/03/2001,4.23,0.05,US
22/03/2001,4.18,0.05,US
23/03/2001,4.18,0.05,US
26/03/2001,4.18,0.05,US
27/03/2001,4.23,0.05,US
28/03/2001,4.22,0.05,US
29/03/2001,4.21,0.05,US
30/03/2001,4.16,0.05,US
02/04/2001,4.14,0.05,US
03/04/2001,4.07,0.05,US
04/04/2001,4.02,0.05,US
05/04/2001,4.01,0.05,US
06/04/2001,3.93,0.05,US
09/04/2001,3.89,0.05,US
10/04/2001,3.91,0.05,US
11/04/2001,3.98,0.05,US
12/04/2001,4.01,0.05,US
13/04/2001,4.04,0.05,US
16/04/2001,4.11,0.05,US
17/04/2001,4.12,0.05,US
18/04/2001,4.01,0.05,US
19/04/2001,3.98,0.05,US
20/04/2001,3.89,0.05,US
